,board_PMMY8,board_J8KGR,board_9DLD4,board_DVO7K,board_0SPP5,board_S6PSU,board_7H31Q,board_BKNKC,board_1PAIL,board_6GFZE,board_S9H7R,board_8PLUM,board_2BVVC,board_3L1VZ,board_KEKWR,board_4VRAT,board_G6I4H,board_06W2Y,board_0FXIN,board_9FU2B,board_Y0TI1,board_MYBTE,board_C4ZUT,board_ZT4LG,board_WWZBL,board_4M4SX,board_J2S4U,board_PVWQM,board_FQ2QX,board_N9AIT,board_GJ2C2,board_4OUHC,board_MX1I3,board_33MVH,board_7AX3T,board_FA8OY,board_PLSEO,board_58MY8,board_175XC,board_J2PAI,board_IRPBX,board_9MY01,board_J239W,board_RA8BI,board_QG30R,board_DKBWB,board_2YRW7,board_Z3J4L,board_HUY4G,board_MLTCS,board_KJ2JD,board_QNKZQ,board_6OTTK,board_XNF52,board_7CEMF,board_AIDEH,board_YOTR2,board_WC2F5,board_YZPKF,board_MUY7A,board_L5QQO,board_FQT0S,board_VMLZR,board_YV8SU,board_UJ336,board_5VVIZ,board_IEZ7V,board_IZLVC,board_IMV22,board_ABDT7,board_MJUKQ,board_6V1X7,board_KY5LZ,board_O8XEE,board_2ORE6,board_US5RO,board_3KLQX,board_EHEGG,board_4YA7I,board_IV8Q7,board_A4OT3,board_KAXVZ,board_52H1V,board_MK8V8,board_UAC99,board_3DIVI,board_E8NFP,board_2G1WV,board_AL5JB,board_UEZST,board_IDSDL,board_623VM,board_2GIDI,board_V48AM,board_GOWER,board_D1W3J,board_GY15A,board_K9VSP,board_ET2E2,board_2OHWK
306.06060606060606,-49.587814430044176,-50.00651298541789,-51.23509114336294,-50.42216344785435,-49.93326588554422,-50.20620256587556,-49.7645293579794,-48.046350686919496,-48.50997041957089,-49.94682985340532,-50.56641594177674,-49.57406519109165,-49.77845384814319,-49.7640141532483,-51.35422145150592,-50.31189117492598,-48.23921066822169,-50.27045473373124,-50.69375239267111,-51.81551700848357,-49.229518851685604,-49.39789402075372,-51.46837328081667,-51.234827488839606,-50.391134881020236,-47.8461021023952,-50.86258048341615,-49.98677406233883,-50.39790987641143,-50.98983398029387,-49.627785485828156,-50.59339166679379,-51.07336593338811,-51.04998440568043,-50.04548877427564,-49.62727904682146,-48.77311501356005,-48.97403927863288,-49.684149316902406,-49.88492824539987,-49.99470321765008,-51.26409124062936,-50.64603346222784,-50.432108546268495,-49.7119266312724,-49.600526804078974,-48.68293250034983,-48.62299288372567,-49.88956118709683,-47.25136430887223,-48.65130309596794,-49.84014745263813,-50.63856494350708,-49.605610857452774,-49.04121225529868,-48.61059081513992,-49.83990941749506,-50.10546108212051,-49.35942054939152,-48.65683478705781,-51.35852260148021,-50.01655109496189,-49.8588952910673,-49.19167372965232,-51.203764078330984,-48.535028843901,-49.879766271498504,-50.388837542712174,-50.54057711471592,-50.21958166830874,-49.589447565883276,-49.271121529316574,-49.55834053168932,-50.990182887848675,-50.47394813553653,-49.76542256451397,-50.3850432224888,-49.72226845547344,-48.88923245227282,-50.035795736753485,-51.13440561569601,-49.28351690420274,-49.94389478587855,-49.710072846314496,-50.27831154871032,-50.0259961054731,-50.44118082419268,-49.29392107647115,-50.690571767865464,-49.7101600882818,-48.246186799790436,-50.374180206931214,-52.097817987830474,-50.33472454572565,-49.20361397142948,-50.473031150903516,-49.81805338103345,-50.13065274424645,-49.67220818640785,-50.7297725649092
310.1010101010101,-49.032374788256256,-51.531880022005176,-50.331499413904844,-49.20682128970941,-49.31272024790462,-49.338923139280524,-49.212496512491164,-51.61790398573446,-51.08164857279292,-51.307189537000255,-49.70513604766368,-49.94102510939522,-48.697590238451866,-48.58744202792583,-49.752265938967895,-48.45673291843954,-48.63058222474713,-49.07830356325361,-51.04573996768511,-49.91947288601654,-49.913315287610686,-52.25567437192212,-49.9161049159099,-50.29295974875632,-50.05790966295654,-50.79673553041204,-50.788980663341945,-50.26986193646431,-50.102159933941266,-50.81789695936326,-51.460081602329325,-49.2009765075096,-50.00479577088885,-49.726746451286076,-50.39671365523945,-48.766523233829204,-49.32792945477308,-49.36445766670007,-50.66485317724389,-48.116708388966074,-49.94558615209306,-51.532356506468055,-49.98482940152816,-51.370876959063125,-47.80576060669692,-53.47002459144867,-49.025050058120264,-50.0612389160265,-49.56823760287033,-50.07192181723534,-50.77635656247681,-48.942032442520635,-50.79274373059721,-51.14775641428841,-51.17851463546474,-49.77196096191256,-50.2620012398801,-50.20848235082834,-50.03489658820337,-50.19451174086058,-49.79159636843114,-51.615082007919916,-48.78951042064512,-50.30612380630335,-49.84774273401902,-48.32902602601922,-50.01303149089769,-50.41801700049618,-49.481473999965395,-48.33778030497585,-49.725653412936836,-49.89022732053905,-49.99986678219,-50.379286396091864,-50.76791491719233,-48.85291001888565,-49.06014061947561,-49.11780376857778,-49.359159198128246,-50.298522942759156,-50.18903102982726,-49.033784703618174,-49.32118917594065,-51.22934608942841,-50.50972385899797,-51.29984421766258,-50.339751082948176,-51.10417810075917,-50.175686622917304,-50.27979126710197,-49.014189088378814,-50.17132704415648,-50.57859151140857,-50.114259490886504,-51.112076525959885,-51.544133883003745,-50.499287944268886,-49.88194875976624,-51.29905421808176,-49.54193681957762
314.14141414141415,-49.19431440610947,-49.8932456506326,-50.16431763287799,-50.700731561286815,-49.256413916795424,-48.403673269304974,-50.54293864610114,-50.24465962013028,-50.64559290767335,-49.597427470198795,-50.08014266015299,-47.712541106492495,-50.421957676158826,-49.14762223262744,-50.45230382383753,-48.512552044683744,-50.33553422507619,-50.23925532440745,-49.9589583232452,-50.591707764894004,-49.18004189806342,-50.15743753020108,-48.951421045531106,-48.86666521484881,-49.832368578631964,-51.61803452896644,-48.98792639240134,-49.48143330491316,-49.01176695048079,-51.13843502360608,-48.93707265960978,-51.248272436307815,-47.73558971813665,-50.68933190232225,-51.20551701613231,-48.959834454201896,-51.19524634943068,-50.02192689659472,-51.24756849528446,-50.479596095219335,-48.95845509891308,-51.52093645478757,-49.88846873858069,-48.40410001056667,-49.86415506775151,-50.32409702726368,-50.0525826694719,-50.04960419015526,-47.93414041937757,-50.367663990849884,-48.04110375089368,-48.92640454611299,-49.6269000261229,-50.891506944866876,-50.15798344018,-50.526680263404124,-50.9939926176497,-50.33516721002685,-50.663235808098925,-49.580718207646875,-48.46488672147795,-51.47123378993306,-50.87352221300569,-50.16051855401261,-50.19465543141186,-50.0991801829346,-50.24852127846486,-51.99667049476939,-51.068032349929716,-49.55479642094735,-50.179181528166545,-51.8970194361988,-50.33553674968907,-50.628047064539494,-48.64597092106099,-51.45100305058412,-48.91477819776724,-49.12681595387457,-50.26335943848539,-50.92123583333736,-51.81700251918605,-50.21854855845647,-51.32283235619497,-51.75646178826783,-49.664362581367776,-50.85095940466246,-48.948862282797485,-50.12421090519538,-50.99693925438546,-48.76772614420918,-48.58951142250016,-52.581650580087604,-50.33469880804785,-51.127430307829144,-49.049602379080156,-51.22253069258484,-50.102900898139254,-49.77092714525162,-48.20958944517921,-49.48236575644348
318.1818181818182,-49.900354873538376,-50.233810112041525,-51.168663106394696,-51.048647307903245,-49.099801772997196,-48.72603401824908,-48.36996939359178,-49.606084911618254,-49.817280904346376,-50.23412445256198,-50.66861899289696,-50.12646514920711,-48.91123406274647,-50.94918679930208,-51.32430971621321,-50.51851084052418,-50.617036659658424,-50.272593451061944,-52.256682191894484,-50.19890139279568,-48.778628530414856,-50.6621410761568,-49.26139449847811,-50.833708356957686,-49.563662026401154,-49.43369939620573,-51.967145640348484,-49.12924561482849,-51.73105006898275,-50.00019050369141,-49.349546704180476,-50.93201461173492,-50.16455832856818,-51.32300519542238,-50.848653868857454,-50.077851491099956,-49.617365483995115,-50.72040185705494,-50.988108875089026,-49.64583276799897,-48.09746679707721,-51.18794560237621,-49.418637518609124,-50.66516348822494,-48.36171443963526,-49.66609016028646,-50.06732269970316,-47.6566995332136,-49.09333061294679,-49.53157376547521,-49.062061498609296,-48.32228240462223,-49.71707085119219,-51.830512900260565,-50.6633463350769,-48.700262470682645,-50.05340424791377,-48.446445330052974,-51.453720713512546,-48.5479760984264,-49.65551659329696,-52.50266600094218,-49.17706024755038,-49.12019174239676,-47.739925703503744,-50.48585652411525,-49.48128687665445,-49.56914779869659,-51.55291542882144,-51.11941063175328,-49.23474767673161,-49.90842980642785,-49.1292137609471,-49.28768168364133,-49.371611129513006,-48.32366059887259,-51.58412824139369,-50.7945777550021,-49.56186567480907,-48.91077485606665,-51.91898347512997,-49.88459045143592,-51.41870366587391,-50.18839556801816,-49.566834883487,-52.06294338585147,-50.0875434633332,-50.17923530803103,-49.49913620370723,-48.31611451086039,-50.790567437662155,-49.73726857132627,-50.51405640016996,-50.35976157716683,-49.68859034345719,-51.60706767233431,-51.27461023219224,-49.943801271990225,-50.90782153270392,-48.94826548231115
322.22222222222223,-49.690995214733974,-50.39977315351522,-49.0994430513089,-51.63075332887031,-48.94052197525242,-49.23949997350683,-49.650902523933354,-51.514047383247444,-51.41533554567518,-50.901381251178194,-47.42258710028008,-50.43579490233557,-49.234220642617515,-49.65024315429984,-49.702811056009175,-49.18756289431078,-52.03068451307652,-50.360696524234186,-48.89062403481419,-48.43766258864391,-50.061112029528935,-48.61775365487823,-49.935186658952496,-48.84724132111319,-49.32728842975789,-50.83756106215084,-50.603406757110676,-49.83798872847536,-50.59568748414754,-51.300005057224084,-49.717895935535466,-49.618791969023775,-50.10379871709524,-48.90068402720655,-50.74588569686327,-49.935653632600754,-48.673093845295895,-51.19347720691801,-47.903775740179306,-49.92036692985212,-50.48557752813975,-49.58986817136617,-52.23340396747616,-50.766141777472114,-48.8313921336217,-49.0870837809443,-49.72433555428264,-48.988527845782926,-48.947940076422576,-50.34666989677732,-49.94999883798148,-49.676419699088065,-49.12165616604967,-50.19747799040569,-49.836214377404744,-48.250570993050545,-50.808761799703525,-49.244630393231496,-50.470219491997824,-47.199267080023766,-49.081757887708,-52.21027519891436,-48.76826936830486,-49.78027510612641,-50.32758504611432,-50.598213937843184,-50.406029968614845,-48.97145890771581,-51.87153209009435,-50.2822874033182,-51.51171445893807,-49.52660555305744,-49.88461071738344,-48.23987391529186,-50.18904877689358,-50.37189191331426,-49.81778228626204,-49.097444109965,-50.39220270696708,-50.7695944167498,-50.72018545958433,-50.73558065184716,-50.09098544537107,-51.170296195508925,-49.748050268164825,-49.2523271775841,-49.840908514016974,-48.1220938224662,-50.46026515245425,-50.79970185316286,-50.568676884775975,-49.49998671295248,-48.78211760847435,-50.075607949582725,-49.89717873205218,-50.19199216969346,-50.82118301734658,-48.26999125349677,-51.20894828453154,-50.297360924664574
326.26262626262627,-48.38581772795085,-49.783772809307344,-51.75008204475435,-50.75137540294525,-48.059889539269236,-49.66701789190758,-49.61187458000645,-49.54024655691506,-50.0912439966958,-48.122162892171715,-49.50046442247524,-51.595464251638205,-51.00343099906641,-49.37785183713826,-50.521459684549086,-52.47153867059294,-49.57146731018343,-51.01566059775412,-48.37422964615461,-49.61499214789633,-50.144565993070444,-49.81557879682827,-51.69860847808469,-50.47644091858036,-50.94334490301415,-48.97469961316635,-49.89587204301256,-50.3041103868831,-49.47798282170177,-48.54093805703253,-50.644068868724645,-49.12626478060009,-50.913384136511056,-49.984323883288134,-51.272887955014184,-50.2028524277579,-51.24338732077099,-49.881600670634064,-48.29196690048344,-50.82586667735536,-50.465424681740345,-50.73956383389547,-51.51781786573671,-49.27637821862854,-48.71929240155943,-50.33461221315609,-51.13425908361713,-49.93810362191123,-48.99688988140145,-51.734144411693194,-50.74967628843939,-49.094668465032406,-50.68508696176252,-49.93609850431372,-50.13660733175987,-49.54710592206525,-51.09950873799975,-51.11989965063375,-50.18523241600592,-50.04521696206251,-49.219602850990086,-50.000982719879715,-48.478193465389246,-49.59602550371227,-49.07972865759914,-48.63800930926018,-48.995754194531585,-48.920431645266916,-49.91342383218067,-49.74335438743405,-51.45753326526943,-49.72597972225636,-49.00218036169722,-49.86664328003247,-49.47309153003499,-47.824577980069016,-49.864469040089865,-50.212634604070104,-50.59794921755485,-50.099278209529,-50.22065755995376,-50.30375377853977,-49.7469999197566,-49.7269312065368,-50.23846556482697,-51.78531451072998,-51.72717303040081,-51.74070765208427,-48.00707855647121,-50.606135144971994,-49.3040255868285,-51.80843826406864,-51.26892036064595,-51.3991425984399,-47.77437704460871,-49.73027135305551,-48.92207389083061,-49.198583688106176,-48.35155216865615,-49.43260711636671
330.3030303030303,-50.27586277580886,-49.477041261319535,-48.333279158650704,-51.148076062221165,-50.37995202277293,-49.40681396586086,-49.4679919913238,-49.82599369344252,-50.79564288468511,-49.20965379215556,-50.26580180296982,-49.74562135040844,-51.16262169344262,-51.509465328473404,-50.81814888245591,-49.74344352079337,-49.34490842698013,-50.7126022812482,-52.06399924879552,-49.7987894312192,-48.868177279150494,-50.159805171690756,-48.76098814442829,-49.72697208934985,-48.74342686222162,-50.68957651381351,-50.35295830146603,-52.44607378458607,-50.3614414943676,-49.7634194911026,-49.50037758975111,-49.25283077903928,-48.97323032256045,-48.567132486120094,-49.550997822775784,-50.47040466862463,-47.70095604253304,-48.64469835372853,-50.1131906111182,-50.05854213278235,-49.87328397302765,-50.43097413196489,-49.74115657303812,-50.72894354060352,-50.31446931404948,-50.23046762439325,-48.691804860276136,-50.72909989908749,-49.085821862474084,-50.21951421936211,-50.57133937504563,-50.85236011959128,-51.276195190038095,-49.173864076188394,-48.71333949086077,-50.515948092605754,-48.47409865207308,-48.74086998724237,-50.39549454368713,-50.89838288458896,-49.59540444116429,-49.43517335976952,-49.62689564543347,-49.27488283909915,-48.769020127308345,-49.39527768430841,-49.81292495014193,-49.648135898823426,-48.87282684619781,-50.054914126616644,-50.93082197056311,-50.23606221740518,-50.05417271231161,-51.115106383515624,-49.77130384250343,-49.37650953404162,-49.66637355111331,-48.8865582287593,-49.70447022139794,-50.59595073675147,-50.10281767317305,-49.664352297038334,-50.61650554575033,-50.256196506773094,-48.416875832350335,-50.04241314803674,-50.02859014954477,-49.872231200534216,-48.28400989550661,-50.442643022991334,-49.938358856559056,-50.09273687380835,-50.344786161614195,-48.12394888033237,-49.6740013485301,-49.70565951033956,-51.82874985695877,-49.72287391063137,-48.585325148567904,-51.309686497080584
334.34343434343435,-49.6170733113931,-49.827866992718675,-51.0238864009702,-50.051487174807995,-49.67421929268099,-49.47488676367742,-50.727918120114815,-50.121835018174735,-49.60780570487296,-50.66953289023121,-50.99978910942902,-50.35989190236076,-50.80401933272627,-50.51622910231162,-50.56522884214012,-49.877464452787095,-51.09780180286854,-49.57042326689548,-48.94802232514134,-49.93350834682728,-50.4610293809595,-51.4144511924808,-51.14803567621484,-49.71295310586711,-49.26325024672682,-50.792395772549945,-48.212568749902076,-50.462977811601576,-49.35092698952922,-51.210355944076255,-49.288393354219835,-49.52399790958992,-51.74504568489388,-49.97854224634917,-48.01203014430742,-49.9729803636513,-49.976576491413674,-49.746106906651306,-48.98167370414687,-49.95047554510324,-50.53059384471997,-50.44355124453776,-50.23369570458131,-49.6627559103993,-49.922270073473186,-50.290164751485435,-50.89550723181464,-50.44316406069638,-50.013905633295444,-50.338643180659766,-49.141336318526115,-50.28340331812474,-50.151375293742106,-49.51859009739021,-47.362164655511485,-49.453431696304314,-50.16152312070975,-48.77239998513379,-50.7152158637187,-49.334155153725675,-49.98379294967813,-50.91960329803284,-49.9401895900541,-50.847314485422125,-49.732463735009,-51.99802002014025,-51.001980214574886,-52.741299032762306,-48.947216155131834,-51.29515501200513,-49.397218050576846,-49.841632333974495,-49.04370566634283,-49.270182669420656,-50.70242233223048,-50.39272641082908,-51.165750676878645,-50.15311572662715,-50.92368757373185,-50.222371139986535,-50.52532614340663,-47.823446990306564,-50.108489681860625,-49.620712418627804,-49.47739519993462,-50.08596279887275,-49.89491781627387,-50.042674820451495,-49.77110533822137,-50.16550368593931,-49.26612301829423,-50.991708422328195,-51.02263397230607,-50.96437994709734,-49.97950484859517,-48.96756258687973,-51.48596843970914,-50.113721618914234,-52.11587129158303,-48.50980719399191
338.3838383838384,-49.066164831474616,-49.794154433207545,-50.77782957017489,-50.436330593478225,-51.67083329636125,-51.53098149414389,-47.1510016422831,-49.53849861963991,-50.37644165371987,-49.87012255963173,-49.58719667261056,-49.81289992731261,-52.00848294437901,-49.71236232171723,-51.20114200671031,-49.364037079669124,-50.97346450965273,-50.572357906884704,-51.55232960971383,-50.016888205182546,-47.71351591106799,-49.43363269403425,-49.838336980744565,-50.862497445638155,-48.99574730106982,-48.93754933229359,-49.872331115843764,-51.41154984878307,-48.981440932349585,-50.05539985597041,-50.056668229979266,-51.367916683430025,-51.550846472539185,-50.19659179118673,-51.29538596475397,-50.34808116217505,-48.20265695562536,-52.50963838641631,-49.6186661579536,-49.19317116981264,-49.73495849376468,-50.19736421938657,-49.9136722764833,-50.4906194189154,-50.96776597404716,-51.171327663087396,-49.283889388375364,-49.83992005622085,-48.983105178947234,-49.70517947806454,-50.64792104343545,-51.26899022292617,-49.53053975669219,-49.20835181901018,-47.856083395118944,-50.879000743314236,-49.57793605160801,-50.79162693708807,-51.02808844547873,-50.85829745309513,-49.14522888064986,-50.09831465112974,-51.250667113358375,-49.74905731644623,-48.92717674698238,-50.86585203916518,-50.92295051013272,-50.861587855274294,-49.803878687778926,-49.95819186261555,-50.796082087187905,-49.42569551242554,-50.07983101141999,-50.523607646165964,-50.159556034313916,-48.25853031272487,-49.52039134283575,-49.13087734311625,-49.78781404038101,-50.33670702313705,-49.622738218747045,-51.47007189110706,-50.35493743354425,-49.78739276976808,-49.916358714931846,-50.47233539552767,-49.92826422415835,-50.54175911878153,-48.17565898491837,-48.12414316621624,-51.497790376657726,-50.10203765236208,-50.789225252964,-49.68712820213877,-50.17369497244419,-51.30566151305201,-50.250804435717825,-50.434095220862055,-50.363513492960706,-51.82480054996182
342.42424242424244,-50.437383471984084,-50.35277109786828,-49.61297312378648,-48.84277726995795,-49.77373217174056,-51.25203911756486,-50.7676352167824,-49.91366375835106,-51.35129509654379,-50.948106161817655,-49.97169371376044,-50.89937635373271,-48.72231762768981,-49.716969269665135,-50.20148907375062,-50.86845001640117,-50.451017682527365,-51.751256913932956,-50.59483306726718,-50.15046120672919,-49.3801927604418,-50.765725365294095,-51.42765833651568,-52.009433823436424,-49.44823808463169,-49.00315624582131,-50.07484585279249,-48.6562352043535,-49.246815568691694,-51.81787405163428,-49.60350180604661,-48.65863249539058,-49.44882470109359,-50.81720578142341,-51.010763366019525,-50.53032579745219,-50.135717592650565,-48.43533312063415,-49.296385175091444,-50.18991338023894,-50.717323724335444,-48.53626129833629,-48.781496726356465,-50.27406811941285,-48.942339652295836,-48.5623029098848,-49.4839796982306,-51.040639306959136,-50.588449885144435,-49.67028891247076,-48.18598643887813,-50.358751166159685,-51.54280649670753,-51.713782273174814,-50.90619772610187,-49.28340262535704,-50.10506669572776,-50.55534396969229,-51.24276347201215,-50.0257863117368,-50.683017593943575,-49.20116193958877,-49.61029157849677,-50.36878753040902,-51.422420121177595,-49.82365228257102,-50.83509949088095,-51.34411925111204,-49.00860802030305,-49.61748587337824,-49.33310050258901,-51.58268904028929,-48.91296944602531,-49.58039632076634,-50.1901513758224,-50.64963735154577,-48.372923119651006,-49.551667812015765,-50.0319138311141,-49.902702512239294,-51.485891067007394,-48.33914136692031,-50.1235743956731,-49.52211995587229,-51.88945463731262,-49.351962467014516,-50.114704587145376,-49.44726372111193,-52.309627881176766,-49.02161766520521,-48.888638622612255,-50.971073146299645,-50.754754954463706,-49.01228394538571,-50.4277837546332,-50.078084231083835,-48.94222357342796,-50.62107596945854,-51.37927561918965,-51.05960692938916
346.4646464646465,-49.80956161079886,-50.24429975721901,-47.44716602416757,-50.577479482948625,-51.258246072514815,-52.408455779612765,-49.762880526820304,-50.31010484235009,-51.858875586410164,-50.005412276682286,-48.578696938190625,-49.074130097806155,-48.704328010300024,-49.708255366472024,-50.047187915806774,-50.027349850603116,-51.501561688096544,-49.9956237313763,-49.18953142287583,-48.62994919714971,-51.43344854272449,-51.53570731433993,-48.84545964840558,-49.07960437154358,-49.20165623077075,-51.40992665969129,-50.82964261209853,-49.23006699133947,-50.354056434819746,-49.969809064715506,-49.372377018615474,-51.29959336001144,-50.87064199533111,-51.03461926967011,-49.56971927659893,-50.4285887075719,-50.99316508577985,-49.08234079659999,-49.28270850717621,-49.90450540385298,-50.909757946258104,-47.77966470855363,-49.778297811684,-51.200584057195705,-48.93009708229878,-50.220961264732765,-50.41465278845809,-51.48468210765517,-48.846917690582785,-50.311454256606424,-50.27397354598437,-50.06474455001142,-50.06351624276156,-49.72527919752644,-49.55226233970318,-50.69017781069468,-48.0263352983033,-50.81319038277846,-50.23493163088226,-49.62472149582763,-50.01776049135147,-50.31931568920954,-50.37878125206543,-52.11059248148161,-48.594953250608704,-48.94720848833732,-49.519790493413225,-50.81342548767014,-49.976871910557854,-48.916885919917874,-49.05428193181894,-50.50500097567917,-50.45916865833128,-50.74322487820875,-49.56604977465201,-49.82474713924844,-49.843862416966566,-49.901323839220105,-49.951356879946324,-49.965075994683254,-49.96150751274358,-50.20274436843212,-51.56638477398569,-50.12658158986027,-51.325741580478585,-49.042605816032044,-48.395984059123336,-50.227103181705814,-50.45972194481097,-49.13133666209578,-49.563717600416396,-49.75845024670228,-50.07071528070876,-50.089553786656126,-48.67306599277752,-51.20544580755811,-49.38873186740771,-48.17919395309056,-49.58969207185058,-48.54410299208071
350.5050505050505,-50.897866357784935,-49.248164986500484,-50.50038193397171,-50.13239858842335,-51.06944048611901,-50.720098384969276,-50.63503701351454,-50.224281119139285,-50.968710336626145,-50.36440628888757,-49.574627412850816,-51.26311994272727,-51.064262555413336,-48.4728979565817,-49.5717696288935,-51.71093969261717,-50.81086623884076,-49.83719870433534,-50.30768231782048,-50.323637462416386,-50.36596568056826,-49.72947795753792,-51.08489928629832,-49.73589060837669,-48.83980041213207,-49.94138022220892,-50.05859462876547,-50.54659437476869,-48.913308680785406,-49.581129129664575,-50.44101406846606,-49.735982192186974,-49.13935166331837,-47.983840560922026,-50.6116834881996,-50.05905970510944,-50.84023590222472,-47.780707211656434,-51.94355261949176,-50.040164104444436,-51.05244356714272,-49.002843639548885,-49.84835671428515,-49.49870916043536,-49.00934470056655,-50.43916222314203,-50.397637605131365,-49.939642031525025,-50.41739818513785,-49.965500257131765,-49.20122706423046,-48.019606003228944,-49.550637411784706,-50.767746631123615,-51.16759296281684,-49.11261763867023,-50.168692267247884,-48.99751697675123,-51.140642901086615,-47.323287569732926,-51.70592183922088,-51.50169826976111,-51.141859045557574,-50.10501409266005,-48.75312899723604,-49.8856331238428,-50.35324308552923,-50.376078664558996,-50.5842146038118,-47.05765083521733,-50.84653285203858,-52.06900823295054,-49.43722804431367,-48.46795170907455,-50.38467934971257,-50.430630664439356,-50.012700359154636,-51.699780671051684,-49.0621821620852,-50.76763986352185,-49.120273072851916,-50.16578240929709,-52.69597810525577,-48.58412556333578,-50.03822809407908,-50.72204740759951,-50.53332565588071,-50.714875421110285,-50.66823452067494,-50.1762039712813,-50.51862680707296,-51.792312540844286,-50.34212966654475,-49.200933978352154,-50.1186763588597,-52.81173137118393,-48.675884079788275,-51.07950432884415,-50.96037459917152,-50.72484296254746
354.54545454545456,-50.66419598641521,-50.202831155061354,-50.35722185857761,-49.436825073228945,-49.44307415511081,-50.5852384282688,-50.09237652188,-47.95712284792512,-50.50506209766647,-51.7670456260478,-48.60758393231037,-49.52549472026824,-49.971308522175214,-49.70048118285947,-49.481070186128704,-50.696699711476654,-51.54240910906543,-50.28569007950238,-50.95588819264759,-50.0685554940827,-51.20444596799517,-50.921011641320774,-49.502902990563,-49.57952866248903,-48.663289307947764,-48.97138214756595,-51.40427320949712,-49.95028387291227,-51.379719873888625,-51.59213708496066,-50.86264803858357,-49.11347972873186,-49.96447199976053,-49.572360845588555,-52.02899680896331,-49.605916826136784,-49.08920626873688,-48.831757214483765,-47.85687763841899,-50.2154552186644,-49.48623761767088,-50.98274260030267,-49.30509995407746,-50.49221505390334,-50.670521472007394,-49.719015620704226,-49.91426426602159,-51.648032446901205,-50.172001995245274,-49.46129424671709,-49.431083253261924,-51.340839046495944,-47.45748177348943,-51.032495760268866,-49.056935322873656,-50.53542445878347,-48.508225803848525,-49.008002823331175,-48.98338528897813,-48.64009443806836,-48.67728140515607,-50.85185330778387,-51.23982451278864,-51.4851535168588,-49.11375205286064,-49.024488566467205,-50.76590443530555,-51.128760754317355,-49.87976801039862,-49.71932881220164,-50.33955327219223,-50.06125056307635,-51.67677223159139,-49.565378835079485,-49.68725405270216,-51.65288271721667,-51.15987937387728,-49.935990889805446,-49.76839564767004,-50.16891378664898,-50.73122111070954,-49.41652847955833,-51.056466829729686,-50.31758319998329,-50.18731082297281,-50.47663354501319,-50.52884960805015,-49.90190851061283,-48.71312424013943,-50.70770245303187,-49.547859404023896,-51.62260686935448,-50.66093727240794,-51.5925875494683,-48.21544994567449,-49.459491766702655,-50.466053327811096,-50.417352341014464,-50.092176838912025,-50.419707616485276
358.5858585858586,-51.99747648593788,-50.52749149207039,-51.01115499717632,-49.04586212206916,-49.6017564397918,-50.74619329880259,-48.47739453711258,-51.27019830956314,-48.64604180965932,-50.609585349628624,-48.87574579518429,-49.80195973714166,-49.40113263534132,-51.455913666117375,-48.23554423786127,-51.86042634447315,-51.52224986483846,-50.66271603626455,-49.474681075237115,-50.487743978435994,-49.34290269411903,-49.36171752808278,-49.72788488213682,-49.999854315130165,-51.388223864293415,-47.3507987328744,-49.59048974583703,-50.44614160922184,-48.64029912595786,-50.4114800738559,-49.603033378233924,-49.76866052522127,-49.329382421948196,-49.12250784406204,-47.66612373598865,-49.596227898323,-48.311380249908694,-50.4479662202229,-49.8252524498247,-46.98132800608761,-48.491304526755954,-51.372857185224184,-50.45196775070174,-49.39838325195369,-47.48498312362113,-49.80251922658194,-49.8882344068321,-51.19218856917853,-48.256197969010806,-47.96608450397164,-50.32235021201335,-50.81063181655214,-50.869799037721044,-49.58888689647688,-50.3320700021129,-49.20529300214422,-51.232856133273216,-52.14259048250899,-50.10064328030741,-48.519769933576434,-48.622171152871815,-49.309549858207745,-49.8273729846787,-46.61024180803336,-50.93873782933805,-50.700045606723535,-49.98375649631342,-50.258869795136455,-49.34743868395011,-50.0498304000268,-49.508976976066194,-49.46956644314888,-50.63859908119734,-50.35842341859725,-49.73176874070044,-50.31699589295444,-49.4829615337566,-48.2522394632046,-51.77472364570651,-50.82704595589384,-49.63612529240317,-48.36528554468776,-49.55672228738981,-51.743188990480384,-49.438934990610214,-51.279397700893,-47.84196448681681,-49.85777251891729,-51.42732100540875,-49.38354404075294,-50.304288191535655,-48.938904489898924,-50.041845296959515,-49.87814599193157,-52.51604713248292,-50.83023005417672,-50.23360168895727,-51.0893333628922,-50.53102427216409,-50.5936913162109
